Participant,Condition,Trial_Number,Target_EventID,Choice,Source_mentioned,Goal_mentioned,Condition Count:,,
48,NonLinguistic_List2b_Goal_Change,9,Farmer,same,,,,,
48,NonLinguistic_List2b_Goal_Change,10,Witch,different,,,,,
48,NonLinguistic_List2b_Goal_Change,11,Cat,same,,,,,
48,NonLinguistic_List2b_Goal_Change,12,Pig,same,,,,,
48,NonLinguistic_List2b_Goal_Change,13,Police,different,,,,,
48,NonLinguistic_List2b_Goal_Change,14,Pigeon,same,,,,,
48,NonLinguistic_List2b_Goal_Change,15,Man,same,,,,,
48,NonLinguistic_List2b_Goal_Change,16,Chicken,same,,,,,
48,NonLinguistic_List2b_Goal_Change,17,Cow,same,,,,,
48,NonLinguistic_List2b_Goal_Change,18,Butterfly,different,,,,,
48,NonLinguistic_List2b_Goal_Change,19,Ghost,different,,,,,
48,NonLinguistic_List2b_Goal_Change,20,Hamster,different,,,,,
48,NonLinguistic_List2b_Goal_Change,21,Oldlady,different,,,,,
48,NonLinguistic_List2b_Goal_Change,22,Horse,same,,,,,
48,NonLinguistic_List2b_Goal_Change,23,Girl,same,,,,,
48,NonLinguistic_List2b_Goal_Change,24,Fairy,same,,,,,
48,NonLinguistic_List2b_Goal_Change,25,Helicopter,same,,,,,
48,NonLinguistic_List2b_Goal_Change,26,Snake,same,,,,,
48,NonLinguistic_List2b_Goal_Change,27,Car,same,,,,,
48,NonLinguistic_List2b_Goal_Change,28,Beetle,same,,,,,
49,NonLinguistic_List1a_Source_Change,1,Beetle,same,,,,,
49,NonLinguistic_List1a_Source_Change,2,Car,same,,,,,
49,NonLinguistic_List1a_Source_Change,3,Snake,same,,,,,
49,NonLinguistic_List1a_Source_Change,4,Helicopter,same,,,,,
49,NonLinguistic_List1a_Source_Change,5,Fairy,same,,,,,
49,NonLinguistic_List1a_Source_Change,6,Girl,same,,,,,
49,NonLinguistic_List1a_Source_Change,7,Horse,same,,,,,
49,NonLinguistic_List1a_Source_Change,8,Oldlady,same,,,,,
49,NonLinguistic_List1a_Source_Change,9,Hamster,different,,,,,
49,NonLinguistic_List1a_Source_Change,10,Ghost,same,,,,,
49,NonLinguistic_List1a_Source_Change,11,Butterfly,different,,,,,
49,NonLinguistic_List1a_Source_Change,12,Cow,same,,,,,
49,NonLinguistic_List1a_Source_Change,13,Chicken,different,,,,,
49,NonLinguistic_List1a_Source_Change,14,Man,same,,,,,
49,NonLinguistic_List1a_Source_Change,15,Pigeon,different,,,,,
49,NonLinguistic_List1a_Source_Change,16,Police,same,,,,,
49,NonLinguistic_List1a_Source_Change,17,Pig,same,,,,,
49,NonLinguistic_List1a_Source_Change,18,Cat,same,,,,,
49,NonLinguistic_List1a_Source_Change,19,Witch,same,,,,,
49,NonLinguistic_List1a_Source_Change,20,Farmer,same,,,,,
49,NonLinguistic_List1a_Source_Change,21,Bunny,same,,,,,
49,NonLinguistic_List1a_Source_Change,22,Turtle,different,,,,,
49,NonLinguistic_List1a_Source_Change,23,Boy,same,,,,,
49,NonLinguistic_List1a_Source_Change,24,Spider,different,,,,,
49,NonLinguistic_List1a_Source_Change,25,Frog,same,,,,,
49,NonLinguistic_List1a_Source_Change,26,Squirrel,different,,,,,
49,NonLinguistic_List1a_Source_Change,27,Dog,same,,,,,
49,NonLinguistic_List1a_Source_Change,28,Dolphin,same,,,,,
50,NonLinguistic_List1b_Source_Change,1,Dolphin,different,,,,,
50,NonLinguistic_List1b_Source_Change,2,Dog,same,,,,,
50,NonLinguistic_List1b_Source_Change,3,Squirrel,same,,,,,
50,NonLinguistic_List1b_Source_Change,4,Frog,different,,,,,
50,NonLinguistic_List1b_Source_Change,5,Spider,different,,,,,
50,NonLinguistic_List1b_Source_Change,6,Boy,same,,,,,
50,NonLinguistic_List1b_Source_Change,7,Turtle,different,,,,,
50,NonLinguistic_List1b_Source_Change,8,Bunny,same,,,,,
50,NonLinguistic_List1b_Source_Change,9,Farmer,same,,,,,
50,NonLinguistic_List1b_Source_Change,10,Witch,different,,,,,
50,NonLinguistic_List1b_Source_Change,11,Cat,same,,,,,
50,NonLinguistic_List1b_Source_Change,12,Pig,different,,,,,
50,NonLinguistic_List1b_Source_Change,13,Police,same,,,,,
50,NonLinguistic_List1b_Source_Change,14,Pigeon,different,,,,,
50,NonLinguistic_List1b_Source_Change,15,Man,different,,,,,
50,NonLinguistic_List1b_Source_Change,16,Chicken,same,,,,,
50,NonLinguistic_List1b_Source_Change,17,Cow,same,,,,,
50,NonLinguistic_List1b_Source_Change,18,Butterfly,different,,,,,
50,NonLinguistic_List1b_Source_Change,19,Ghost,same,,,,,
50,NonLinguistic_List1b_Source_Change,20,Hamster,same,,,,,
50,NonLinguistic_List1b_Source_Change,21,Oldlady,same,,,,,
50,NonLinguistic_List1b_Source_Change,22,Horse,different,,,,,
50,NonLinguistic_List1b_Source_Change,23,Girl,different,,,,,
50,NonLinguistic_List1b_Source_Change,24,Fairy,different,,,,,
50,NonLinguistic_List1b_Source_Change,25,Helicopter,same,,,,,
50,NonLinguistic_List1b_Source_Change,26,Snake,different,,,,,
50,NonLinguistic_List1b_Source_Change,27,Car,same,,,,,
50,NonLinguistic_List1b_Source_Change,28,Beetle,same,,,,,
51,NonLinguistic_List1a_Goal_Change,1,Beetle,same,,,,,
51,NonLinguistic_List1a_Goal_Change,2,Car,different,,,,,
51,NonLinguistic_List1a_Goal_Change,3,Snake,same,,,,,
51,NonLinguistic_List1a_Goal_Change,4,Helicopter,same,,,,,
51,NonLinguistic_List1a_Goal_Change,5,Fairy,different,,,,,
51,NonLinguistic_List1a_Goal_Change,6,Girl,same,,,,,
51,NonLinguistic_List1a_Goal_Change,7,Horse,same,,,,,
51,NonLinguistic_List1a_Goal_Change,8,Oldlady,same,,,,,
51,NonLinguistic_List1a_Goal_Change,9,Hamster,same,,,,,
51,NonLinguistic_List1a_Goal_Change,10,Ghost,same,,,,,
51,NonLinguistic_List1a_Goal_Change,11,Butterfly,same,,,,,
51,NonLinguistic_List1a_Goal_Change,12,Cow,same,,,,,
51,NonLinguistic_List1a_Goal_Change,13,Chicken,different,,,,,
51,NonLinguistic_List1a_Goal_Change,14,Man,same,,,,,
51,NonLinguistic_List1a_Goal_Change,15,Pigeon,different,,,,,
51,NonLinguistic_List1a_Goal_Change,16,Police,same,,,,,
51,NonLinguistic_List1a_Goal_Change,17,Pig,same,,,,,
51,NonLinguistic_List1a_Goal_Change,18,Cat,same,,,,,
51,NonLinguistic_List1a_Goal_Change,19,Witch,same,,,,,
51,NonLinguistic_List1a_Goal_Change,20,Farmer,same,,,,,
51,NonLinguistic_List1a_Goal_Change,21,Bunny,same,,,,,
51,NonLinguistic_List1a_Goal_Change,22,Turtle,same,,,,,
51,NonLinguistic_List1a_Goal_Change,23,Boy,same,,,,,
51,NonLinguistic_List1a_Goal_Change,24,Spider,different,,,,,
51,NonLinguistic_List1a_Goal_Change,25,Frog,same,,,,,
51,NonLinguistic_List1a_Goal_Change,26,Squirrel,same,,,,,
51,NonLinguistic_List1a_Goal_Change,27,Dog,same,,,,,
51,NonLinguistic_List1a_Goal_Change,28,Dolphin,same,,,,,
52,NonLinguistic_List1b_Goal_Change,1,Dolphin,same,,,,,
52,NonLinguistic_List1b_Goal_Change,2,Dog,different,,,,,
52,NonLinguistic_List1b_Goal_Change,3,Squirrel,same,,,,,
52,NonLinguistic_List1b_Goal_Change,4,Frog,same,,,,,
52,NonLinguistic_List1b_Goal_Change,5,Spider,same,,,,,
52,NonLinguistic_List1b_Goal_Change,6,Boy,same,,,,,
52,NonLinguistic_List1b_Goal_Change,7,Turtle,same,,,,,
52,NonLinguistic_List1b_Goal_Change,8,Bunny,different,,,,,
52,NonLinguistic_List1b_Goal_Change,9,Farmer,same,,,,,
52,NonLinguistic_List1b_Goal_Change,10,Witch,same,,,,,
52,NonLinguistic_List1b_Goal_Change,11,Cat,same,,,,,
52,NonLinguistic_List1b_Goal_Change,12,Pig,same,,,,,
52,NonLinguistic_List1b_Goal_Change,13,Police,same,,,,,
52,NonLinguistic_List1b_Goal_Change,14,Pigeon,same,,,,,
52,NonLinguistic_List1b_Goal_Change,15,Man,different,,,,,
52,NonLinguistic_List1b_Goal_Change,16,Chicken,different,,,,,
52,NonLinguistic_List1b_Goal_Change,17,Cow,different,,,,,
52,NonLinguistic_List1b_Goal_Change,18,Butterfly,different,,,,,
52,NonLinguistic_List1b_Goal_Change,19,Ghost,same,,,,,
52,NonLinguistic_List1b_Goal_Change,20,Hamster,same,,,,,
52,NonLinguistic_List1b_Goal_Change,21,Oldlady,same,,,,,
52,NonLinguistic_List1b_Goal_Change,22,Horse,different,,,,,
52,NonLinguistic_List1b_Goal_Change,23,Girl,different,,,,,
52,NonLinguistic_List1b_Goal_Change,24,Fairy,same,,,,,
52,NonLinguistic_List1b_Goal_Change,25,Helicopter,same,,,,,
52,NonLinguistic_List1b_Goal_Change,26,Snake,different,,,,,
52,NonLinguistic_List1b_Goal_Change,27,Car,different,,,,,
52,NonLinguistic_List1b_Goal_Change,28,Beetle,same,,,,,
53,NonLinguistic_List1b_Goal_Change,1,Dolphin,same,,,,,
53,NonLinguistic_List1b_Goal_Change,2,Dog,same,,,,,
53,NonLinguistic_List1b_Goal_Change,3,Squirrel,different,,,,,
53,NonLinguistic_List1b_Goal_Change,4,Frog,different,,,,,
53,NonLinguistic_List1b_Goal_Change,5,Spider,different,,,,,
53,NonLinguistic_List1b_Goal_Change,6,Boy,same,,,,,
53,NonLinguistic_List1b_Goal_Change,7,Turtle,different,,,,,
53,NonLinguistic_List1b_Goal_Change,8,Bunny,different,,,,,
53,NonLinguistic_List1b_Goal_Change,9,Farmer,same,,,,,
53,NonLinguistic_List1b_Goal_Change,10,Witch,different,,,,,
53,NonLinguistic_List1b_Goal_Change,11,Cat,same,,,,,
53,NonLinguistic_List1b_Goal_Change,12,Pig,different,,,,,
53,NonLinguistic_List1b_Goal_Change,13,Police,same,,,,,
53,NonLinguistic_List1b_Goal_Change,14,Pigeon,same,,,,,
53,NonLinguistic_List1b_Goal_Change,15,Man,same,,,,,
53,NonLinguistic_List1b_Goal_Change,16,Chicken,different,,,,,
53,NonLinguistic_List1b_Goal_Change,17,Cow,same,,,,,
53,NonLinguistic_List1b_Goal_Change,18,Butterfly,same,,,,,
53,NonLinguistic_List1b_Goal_Change,19,Ghost,same,,,,,
53,NonLinguistic_List1b_Goal_Change,20,Hamster,same,,,,,
53,NonLinguistic_List1b_Goal_Change,21,Oldlady,same,,,,,
53,NonLinguistic_List1b_Goal_Change,22,Horse,different,,,,,
53,NonLinguistic_List1b_Goal_Change,23,Girl,same,,,,,
53,NonLinguistic_List1b_Goal_Change,24,Fairy,different,,,,,
53,NonLinguistic_List1b_Goal_Change,25,Helicopter,same,,,,,
53,NonLinguistic_List1b_Goal_Change,26,Snake,different,,,,,
53,NonLinguistic_List1b_Goal_Change,27,Car,same,,,,,
53,NonLinguistic_List1b_Goal_Change,28,Beetle,different,,,,,
54,NonLinguistic_List2b_Goal_Change,1,Dolphin,same,,,,,
54,NonLinguistic_List2b_Goal_Change,2,Dog,same,,,,,
54,NonLinguistic_List2b_Goal_Change,3,Squirrel,same,,,,,
54,NonLinguistic_List2b_Goal_Change,4,Frog,same,,,,,
54,NonLinguistic_List2b_Goal_Change,5,Spider,different,,,,,
54,NonLinguistic_List2b_Goal_Change,6,Boy,same,,,,,
54,NonLinguistic_List2b_Goal_Change,7,Turtle,same,,,,,
54,NonLinguistic_List2b_Goal_Change,8,Bunny,same,,,,,
54,NonLinguistic_List2b_Goal_Change,9,Farmer,same,,,,,
54,NonLinguistic_List2b_Goal_Change,10,Witch,different,,,,,
54,NonLinguistic_List2b_Goal_Change,11,Cat,same,,,,,
54,NonLinguistic_List2b_Goal_Change,12,Pig,different,,,,,
54,NonLinguistic_List2b_Goal_Change,13,Police,same,,,,,
54,NonLinguistic_List2b_Goal_Change,14,Pigeon,different,,,,,
54,NonLinguistic_List2b_Goal_Change,15,Man,same,,,,,
54,NonLinguistic_List2b_Goal_Change,16,Chicken,same,,,,,
54,NonLinguistic_List2b_Goal_Change,17,Cow,same,,,,,
54,NonLinguistic_List2b_Goal_Change,18,Butterfly,different,,,,,
54,NonLinguistic_List2b_Goal_Change,19,Ghost,same,,,,,
54,NonLinguistic_List2b_Goal_Change,20,Hamster,different,,,,,
54,NonLinguistic_List2b_Goal_Change,21,Oldlady,same,,,,,
54,NonLinguistic_List2b_Goal_Change,22,Horse,same,,,,,
54,NonLinguistic_List2b_Goal_Change,23,Girl,different,,,,,
54,NonLinguistic_List2b_Goal_Change,24,Fairy,same,,,,,
54,NonLinguistic_List2b_Goal_Change,25,Helicopter,same,,,,,
54,NonLinguistic_List2b_Goal_Change,26,Snake,different,,,,,
54,NonLinguistic_List2b_Goal_Change,27,Car,different,,,,,
54,NonLinguistic_List2b_Goal_Change,28,Beetle,same,,,,,
55,NonLinguistic_List2a_Source_Change,1,Beetle,different,,,,,
55,NonLinguistic_List2a_Source_Change,2,Car,same,,,,,
55,NonLinguistic_List2a_Source_Change,3,Snake,same,,,,,
55,NonLinguistic_List2a_Source_Change,4,Helicopter,different,,,,,
55,NonLinguistic_List2a_Source_Change,5,Fairy,different,,,,,
55,NonLinguistic_List2a_Source_Change,6,Girl,same,,,,,
55,NonLinguistic_List2a_Source_Change,7,Horse,same,,,,,
55,NonLinguistic_List2a_Source_Change,8,Oldlady,same,,,,,
55,NonLinguistic_List2a_Source_Change,9,Hamster,different,,,,,
55,NonLinguistic_List2a_Source_Change,10,Ghost,same,,,,,
55,NonLinguistic_List2a_Source_Change,11,Butterfly,different,,,,,
55,NonLinguistic_List2a_Source_Change,12,Cow,same,,,,,
55,NonLinguistic_List2a_Source_Change,13,Chicken,same,,,,,
55,NonLinguistic_List2a_Source_Change,14,Man,different,,,,,
55,NonLinguistic_List2a_Source_Change,15,Pigeon,same,,,,,
55,NonLinguistic_List2a_Source_Change,16,Police,same,,,,,
55,NonLinguistic_List2a_Source_Change,17,Pig,same,,,,,
55,NonLinguistic_List2a_Source_Change,18,Cat,same,,,,,
55,NonLinguistic_List2a_Source_Change,19,Witch,different,,,,,
55,NonLinguistic_List2a_Source_Change,20,Farmer,same,,,,,
55,NonLinguistic_List2a_Source_Change,21,Bunny,different,,,,,
55,NonLinguistic_List2a_Source_Change,22,Turtle,same,,,,,
55,NonLinguistic_List2a_Source_Change,23,Boy,same,,,,,
55,NonLinguistic_List2a_Source_Change,24,Spider,same,,,,,
55,NonLinguistic_List2a_Source_Change,25,Frog,different,,,,,
55,NonLinguistic_List2a_Source_Change,26,Squirrel,same,,,,,
55,NonLinguistic_List2a_Source_Change,27,Dog,same,,,,,
55,NonLinguistic_List2a_Source_Change,28,Dolphin,same,,,,,
56,NonLinguistic_List2b_Source_Change,1,Dolphin,same,,,,,
56,NonLinguistic_List2b_Source_Change,2,Dog,same,,,,,
56,NonLinguistic_List2b_Source_Change,3,Squirrel,same,,,,,
56,NonLinguistic_List2b_Source_Change,4,Frog,same,,,,,
56,NonLinguistic_List2b_Source_Change,5,Spider,same,,,,,
56,NonLinguistic_List2b_Source_Change,6,Boy,same,,,,,
56,NonLinguistic_List2b_Source_Change,7,Turtle,different,,,,,
56,NonLinguistic_List2b_Source_Change,8,Bunny,same,,,,,
56,NonLinguistic_List2b_Source_Change,9,Farmer,same,,,,,
56,NonLinguistic_List2b_Source_Change,10,Witch,same,,,,,
56,NonLinguistic_List2b_Source_Change,11,Cat,same,,,,,
56,NonLinguistic_List2b_Source_Change,12,Pig,same,,,,,
56,NonLinguistic_List2b_Source_Change,13,Police,same,,,,,
56,NonLinguistic_List2b_Source_Change,14,Pigeon,same,,,,,
56,NonLinguistic_List2b_Source_Change,15,Man,same,,,,,
56,NonLinguistic_List2b_Source_Change,16,Chicken,same,,,,,
56,NonLinguistic_List2b_Source_Change,17,Cow,same,,,,,
56,NonLinguistic_List2b_Source_Change,18,Butterfly,same,,,,,
56,NonLinguistic_List2b_Source_Change,19,Ghost,same,,,,,
56,NonLinguistic_List2b_Source_Change,20,Hamster,same,,,,,
56,NonLinguistic_List2b_Source_Change,21,Oldlady,same,,,,,
56,NonLinguistic_List2b_Source_Change,22,Horse,same,,,,,
56,NonLinguistic_List2b_Source_Change,23,Girl,same,,,,,
56,NonLinguistic_List2b_Source_Change,24,Fairy,different,,,,,
56,NonLinguistic_List2b_Source_Change,25,Helicopter,same,,,,,
56,NonLinguistic_List2b_Source_Change,26,Snake,same,,,,,
56,NonLinguistic_List2b_Source_Change,27,Car,same,,,,,
56,NonLinguistic_List2b_Source_Change,28,Beetle,same,,,,,
57,NonLinguistic_List2a_Goal_Change,1,Beetle,same,,,,,
57,NonLinguistic_List2a_Goal_Change,2,Car,same,,,,,
57,NonLinguistic_List2a_Goal_Change,3,Snake,different,,,,,
57,NonLinguistic_List2a_Goal_Change,4,Helicopter,same,,,,,
57,NonLinguistic_List2a_Goal_Change,5,Fairy,same,,,,,
57,NonLinguistic_List2a_Goal_Change,6,Girl,same,,,,,
57,NonLinguistic_List2a_Goal_Change,7,Horse,different,,,,,
57,NonLinguistic_List2a_Goal_Change,8,Oldlady,same,,,,,
57,NonLinguistic_List2a_Goal_Change,9,Hamster,same,,,,,
57,NonLinguistic_List2a_Goal_Change,10,Ghost,same,,,,,
57,NonLinguistic_List2a_Goal_Change,11,Butterfly,different,,,,,
57,NonLinguistic_List2a_Goal_Change,12,Cow,different,,,,,
57,NonLinguistic_List2a_Goal_Change,13,Chicken,same,,,,,
57,NonLinguistic_List2a_Goal_Change,14,Man,same,,,,,
57,NonLinguistic_List2a_Goal_Change,15,Pigeon,different,,,,,
57,NonLinguistic_List2a_Goal_Change,16,Police,same,,,,,
57,NonLinguistic_List2a_Goal_Change,17,Pig,same,,,,,
57,NonLinguistic_List2a_Goal_Change,18,Cat,different,,,,,
57,NonLinguistic_List2a_Goal_Change,19,Witch,same,,,,,
57,NonLinguistic_List2a_Goal_Change,20,Farmer,same,,,,,
57,NonLinguistic_List2a_Goal_Change,21,Bunny,same,,,,,
57,NonLinguistic_List2a_Goal_Change,22,Turtle,same,,,,,
57,NonLinguistic_List2a_Goal_Change,23,Boy,different,,,,,
57,NonLinguistic_List2a_Goal_Change,24,Spider,different,,,,,
57,NonLinguistic_List2a_Goal_Change,25,Frog,same,,,,,
57,NonLinguistic_List2a_Goal_Change,26,Squirrel,different,,,,,
57,NonLinguistic_List2a_Goal_Change,27,Dog,same,,,,,
57,NonLinguistic_List2a_Goal_Change,28,Dolphin,same,,,,,
58,NonLinguistic_List1a_Goal_Change,1,Beetle,different,,,,,
58,NonLinguistic_List1a_Goal_Change,2,Car,different,,,,,
58,NonLinguistic_List1a_Goal_Change,3,Snake,different,,,,,
58,NonLinguistic_List1a_Goal_Change,4,Helicopter,same,,,,,
58,NonLinguistic_List1a_Goal_Change,5,Fairy,different,,,,,
58,NonLinguistic_List1a_Goal_Change,6,Girl,same,,,,,
58,NonLinguistic_List1a_Goal_Change,7,Horse,same,,,,,
58,NonLinguistic_List1a_Goal_Change,8,Oldlady,same,,,,,
58,NonLinguistic_List1a_Goal_Change,9,Hamster,different,,,,,
58,NonLinguistic_List1a_Goal_Change,10,Ghost,same,,,,,
58,NonLinguistic_List1a_Goal_Change,11,Butterfly,different,,,,,
58,NonLinguistic_List1a_Goal_Change,12,Cow,same,,,,,
58,NonLinguistic_List1a_Goal_Change,13,Chicken,different,,,,,
58,NonLinguistic_List1a_Goal_Change,14,Man,same,,,,,
58,NonLinguistic_List1a_Goal_Change,15,Pigeon,different,,,,,
58,NonLinguistic_List1a_Goal_Change,16,Police,same,,,,,
58,NonLinguistic_List1a_Goal_Change,17,Pig,same,,,,,
58,NonLinguistic_List1a_Goal_Change,18,Cat,same,,,,,
58,NonLinguistic_List1a_Goal_Change,19,Witch,different,,,,,
58,NonLinguistic_List1a_Goal_Change,20,Farmer,same,,,,,
58,NonLinguistic_List1a_Goal_Change,21,Bunny,different,,,,,
58,NonLinguistic_List1a_Goal_Change,22,Turtle,different,,,,,
58,NonLinguistic_List1a_Goal_Change,23,Boy,same,,,,,
58,NonLinguistic_List1a_Goal_Change,24,Spider,different,,,,,
58,NonLinguistic_List1a_Goal_Change,25,Frog,same,,,,,
58,NonLinguistic_List1a_Goal_Change,26,Squirrel,same,,,,,
58,NonLinguistic_List1a_Goal_Change,27,Dog,same,,,,,
58,NonLinguistic_List1a_Goal_Change,28,Dolphin,same,,,,,
59,NonLinguistic_List1a_Source_Change,1,Beetle,different,,,,,
59,NonLinguistic_List1a_Source_Change,2,Car,same,,,,,
59,NonLinguistic_List1a_Source_Change,3,Snake,same,,,,,
59,NonLinguistic_List1a_Source_Change,4,Helicopter,same,,,,,
59,NonLinguistic_List1a_Source_Change,5,Fairy,same,,,,,
59,NonLinguistic_List1a_Source_Change,6,Girl,same,,,,,
59,NonLinguistic_List1a_Source_Change,7,Horse,different,,,,,
59,NonLinguistic_List1a_Source_Change,8,Oldlady,same,,,,,
59,NonLinguistic_List1a_Source_Change,9,Hamster,same,,,,,
59,NonLinguistic_List1a_Source_Change,10,Ghost,same,,,,,
59,NonLinguistic_List1a_Source_Change,11,Butterfly,different,,,,,
59,NonLinguistic_List1a_Source_Change,12,Cow,same,,,,,
59,NonLinguistic_List1a_Source_Change,13,Chicken,same,,,,,
59,NonLinguistic_List1a_Source_Change,14,Man,same,,,,,
59,NonLinguistic_List1a_Source_Change,15,Pigeon,same,,,,,
59,NonLinguistic_List1a_Source_Change,16,Police,same,,,,,
59,NonLinguistic_List1a_Source_Change,17,Pig,same,,,,,
59,NonLinguistic_List1a_Source_Change,18,Cat,same,,,,,
59,NonLinguistic_List1a_Source_Change,19,Witch,same,,,,,
59,NonLinguistic_List1a_Source_Change,20,Farmer,same,,,,,
59,NonLinguistic_List1a_Source_Change,21,Bunny,same,,,,,
59,NonLinguistic_List1a_Source_Change,22,Turtle,different,,,,,
59,NonLinguistic_List1a_Source_Change,23,Boy,same,,,,,
59,NonLinguistic_List1a_Source_Change,24,Spider,different,,,,,
59,NonLinguistic_List1a_Source_Change,25,Frog,same,,,,,
59,NonLinguistic_List1a_Source_Change,26,Squirrel,same,,,,,
59,NonLinguistic_List1a_Source_Change,27,Dog,same,,,,,
59,NonLinguistic_List1a_Source_Change,28,Dolphin,different,,,,,
60,Linguistic_List2a_Goal_Change,1,Beetle,different,1,1,,,
60,Linguistic_List2a_Goal_Change,2,Car,same,0,1,,,
60,Linguistic_List2a_Goal_Change,3,Snake,different,1,1,,,
60,Linguistic_List2a_Goal_Change,4,Helicopter,same,0,1,,,
60,Linguistic_List2a_Goal_Change,5,Fairy,different,1,1,,,
60,Linguistic_List2a_Goal_Change,6,Girl,same,0,1,,,
60,Linguistic_List2a_Goal_Change,7,Horse,different,1,1,,,
60,Linguistic_List2a_Goal_Change,8,Oldlady,same,0,1,,,
60,Linguistic_List2a_Goal_Change,9,Hamster,same,1,1,,,
60,Linguistic_List2a_Goal_Change,10,Ghost,same,0,1,,,
60,Linguistic_List2a_Goal_Change,11,Butterfly,different,1,1,,,
60,Linguistic_List2a_Goal_Change,12,Cow,same,0,1,,,
60,Linguistic_List2a_Goal_Change,13,Chicken,same,1,1,,,
60,Linguistic_List2a_Goal_Change,14,Man,same,0,1,,,
60,Linguistic_List2a_Goal_Change,15,Pigeon,different,1,1,,,
60,Linguistic_List2a_Goal_Change,16,Police,same,0,1,,,
60,Linguistic_List2a_Goal_Change,17,Pig,different,1,1,,,
60,Linguistic_List2a_Goal_Change,18,Cat,same,0,1,,,
60,Linguistic_List2a_Goal_Change,19,Witch,different,1,1,,,
60,Linguistic_List2a_Goal_Change,20,Farmer,same,0,1,,,
60,Linguistic_List2a_Goal_Change,21,Bunny,same,1,1,,,
60,Linguistic_List2a_Goal_Change,22,Turtle,different,1,1,,,
60,Linguistic_List2a_Goal_Change,23,Boy,same,0,1,,,
60,Linguistic_List2a_Goal_Change,24,Spider,different,1,1,,,
60,Linguistic_List2a_Goal_Change,25,Frog,different,1,1,,,
60,Linguistic_List2a_Goal_Change,26,Squirrel,different,1,1,,,
60,Linguistic_List2a_Goal_Change,27,Dog,different,0,1,,,
60,Linguistic_List2a_Goal_Change,28,Dolphin,different,1,1,,,
61,NonLinguistic_List2a_Goal_Change,1,Beetle,same,exclude:on the phone,,,,
61,NonLinguistic_List2a_Goal_Change,2,Car,same,exclude:on the phone,,,,
61,NonLinguistic_List2a_Goal_Change,3,Snake,different,exclude:on the phone,,,,
